T, time, status
2.898,3.607,0
2.893,0.981,1
1.846,1.344,0
2.904,8.168,-2
2.215,5.275,-2
1.687,3.954,1
1.864,2.206,1
2.821,1.200,1
1.976,1.266,0
2.399,1.614,1
2.650,2.267,1
2.389,0.989,1
2.703,17.409,-2
2.543,1.556,1
2.377,1.196,1
2.242,3.137,1
2.285,0.941,0
2.940,1.240,1
2.692,1.180,0
2.763,1.448,1
2.793,1.263,1
2.234,1.359,1
3.029,1.122,0
2.614,1.749,1
2.943,1.771,1
2.623,1.323,0
2.375,1.117,1
2.391,1.157,0
2.291,1.123,1
2.470,4.786,1
1.968,1.821,1
2.536,0.965,0
2.707,1.226,0
2.762,1.520,1
2.532,4.012,-2
2.359,1.474,1
2.758,1.137,1
2.335,1.446,1
2.325,1.381,1
2.122,1.127,0
3.059,2.326,1
2.586,5.576,-2
2.624,1.115,1
2.842,7.571,-2
2.288,1.492,1
2.293,1.028,1
2.947,1.141,1
2.956,1.702,1
2.752,4.606,-2
2.749,1.316,1
2.273,1.658,1
2.511,5.352,-2
2.759,1.823,1
2.693,1.387,1
2.730,7.367,-2
2.356,5.517,0
2.300,1.405,0
2.028,2.611,-4
2.736,11.194,-2
2.336,1.347,1
2.150,1.503,0
2.857,1.952,1
1.504,2.947,1
2.607,2.013,1
2.446,3.479,0
2.044,1.428,1
2.190,1.519,1
2.369,1.015,0
2.679,1.176,1
2.113,1.177,1
2.188,3.050,1
2.659,20.415,-4
2.450,3.406,-2
2.544,7.171,-4
2.044,1.287,0
2.232,0.911,0
2.573,2.707,1
2.615,1.020,0
2.286,1.362,0
2.824,3.507,-2
2.715,1.012,0
2.484,1.833,1
2.422,1.158,0
2.954,1.805,0
2.866,1.326,1
2.468,1.341,1
2.163,1.393,0
2.480,1.102,1
2.961,6.990,-2
2.430,5.927,-2
2.376,1.437,1
2.082,10.866,-4
2.677,7.245,-2
2.616,1.174,1
2.921,4.976,-2
1.972,1.131,0
2.291,1.614,1
2.319,0.941,1
2.919,1.564,1
2.120,1.394,1
1.931,1.930,1
2.364,4.051,-4
2.744,1.203,1
2.657,1.928,1
2.488,1.064,1
2.365,0.898,0
1.855,2.738,1
2.683,1.304,1
2.777,1.442,0
2.560,1.287,1
2.551,1.557,1
2.562,1.799,1
2.642,5.699,-2
2.044,1.161,1
1.996,26.901,-3
2.258,1.168,0
2.446,1.130,1
2.877,13.188,-2
1.747,5.768,-4
2.372,1.178,1
2.642,1.497,0
2.172,1.644,0
2.118,1.487,1
2.893,2.205,1
2.655,4.770,-2
2.324,2.284,1
2.858,1.300,1
2.190,2.984,-4
2.183,1.732,1
2.821,5.651,-4
2.817,4.793,1
2.568,1.162,1
2.557,1.178,1
2.299,1.130,1
2.735,1.110,1
2.525,13.310,-2
2.844,0.951,1
2.252,2.925,1
2.365,1.145,1
2.913,9.967,-2
2.792,2.825,1
2.358,0.904,1
1.968,7.578,-2
2.585,11.643,-4
1.324,2.114,1
2.928,6.354,-2
2.254,1.391,1
2.523,4.296,0
2.189,1.047,1
2.910,4.332,-2
2.932,24.443,-2
2.747,1.641,1
2.846,1.323,1
2.583,1.229,1
2.256,3.344,1
2.783,9.135,-2
2.610,0.984,0
2.371,1.118,0
2.678,0.994,0
2.737,1.180,1
1.872,1.902,0
2.880,1.136,1
2.281,1.267,1
3.140,1.499,0
2.816,1.084,1
2.069,1.056,1
2.966,10.848,-2
2.402,1.876,1
2.795,16.109,-2
2.772,1.297,1
2.843,1.334,1
2.082,3.840,-2
2.565,3.024,0
2.769,5.548,0
2.520,1.372,1
2.257,1.725,1
2.355,0.920,0
2.632,1.112,1
2.404,1.074,1
2.911,1.419,1
2.710,1.138,0
2.440,1.240,1
2.563,1.313,1
2.770,2.674,1
2.265,1.028,0
2.443,1.378,1
2.440,1.199,0
2.630,1.303,1
2.571,1.619,1
2.882,3.956,-4
2.693,7.835,1
2.892,6.239,-2
2.389,5.312,-2
2.286,1.177,0
2.072,1.879,1
2.908,7.989,-4
2.933,1.460,1
2.884,4.992,-2
2.786,1.125,1
2.727,2.224,0
2.874,2.010,1
2.829,7.933,-4
2.257,1.330,0
2.247,1.638,1
2.113,2.135,1
2.353,1.436,1
2.984,4.872,-2
2.536,0.837,1
2.512,1.091,0
2.903,2.301,0
2.294,1.650,1
2.616,1.383,0
2.470,1.184,1
2.466,1.401,1
2.247,0.963,1
2.881,9.450,-4
2.544,6.370,-4
2.430,1.357,1
2.969,23.693,-3
2.820,7.957,-2
2.861,1.159,1
2.445,1.300,1
2.285,0.927,1
2.427,1.331,1
2.932,1.641,1
2.173,1.672,1
2.647,1.404,1
2.682,6.515,-2
1.443,1.031,1
2.938,1.315,1
1.666,1.135,0
2.730,1.098,0
2.887,1.121,1
2.483,1.694,0
2.397,1.328,1
2.897,1.767,1
2.261,1.415,1
2.746,1.449,1
2.510,7.355,-2
1.871,1.477,1
2.456,1.423,1
1.893,1.893,1
2.779,1.426,1
2.262,0.992,0
2.456,1.337,1
2.260,1.060,0
2.722,8.841,-2
2.834,1.027,1
2.843,10.773,-2
2.672,7.073,1
1.826,1.587,1
1.929,1.291,0
2.679,1.058,0
2.615,1.596,1
2.361,0.922,0
2.915,1.555,1
2.634,11.258,-2
2.535,1.090,1
2.313,6.450,-2
2.288,1.236,0
2.797,0.944,0
2.572,1.500,1
1.883,7.915,-4
2.232,1.616,0
2.942,1.312,1
2.300,1.370,0
2.922,9.369,-2
2.974,1.985,0
2.302,1.266,1
2.732,21.755,-3
2.271,1.267,1
2.535,23.328,-3
0.935,0.938,0
2.144,1.147,1
2.066,1.247,1
2.210,0.846,0
2.790,4.963,-2
2.482,1.098,1
2.796,9.055,-4
2.751,1.074,1
2.804,8.688,-2
2.918,1.695,1
2.605,1.196,1
2.806,1.466,1
2.929,12.690,-2
2.000,1.973,0
2.282,6.167,-4
2.795,1.463,1
2.595,1.775,1
2.799,4.443,-2
1.538,2.189,1
2.700,1.212,1
2.743,1.438,1
2.767,9.916,-4
2.631,18.167,0
2.919,2.087,1
2.505,1.063,1
3.005,1.986,1
2.899,6.224,-2
2.587,4.484,0
2.629,6.873,-2
2.522,7.030,-2
2.748,0.842,0
3.107,1.422,0
2.637,4.816,-2
2.763,4.702,-2
3.012,1.660,1
2.670,0.836,0
3.042,9.026,-2
2.619,4.725,-2
2.442,1.926,1
2.660,1.033,0
2.614,1.280,1
2.829,6.243,-2
2.320,1.367,1
2.517,1.613,1
2.589,1.123,0
2.971,1.069,0
2.254,1.050,1
2.049,1.100,1
2.895,5.764,-2
2.584,1.240,1
2.190,1.438,1
2.642,8.311,-2
2.611,1.076,1
2.547,0.981,1
2.866,8.547,-2
2.484,0.844,0
2.840,3.006,-2
2.308,1.117,1
2.349,1.880,0
2.464,1.690,1
2.911,6.789,-2
2.684,0.984,1
2.621,1.103,1
2.970,0.860,0
2.082,2.051,1
2.386,0.786,0
2.491,12.231,-2
2.575,2.082,1
2.569,1.724,1
2.196,1.058,1
2.370,1.493,1
2.038,1.294,0
2.657,2.652,1
2.966,5.045,1
2.714,1.373,1
3.005,0.970,0
2.684,2.470,1
2.266,0.968,0
2.844,1.778,1
2.368,0.949,1
2.172,10.898,-4
2.541,4.652,-4
2.862,3.387,-2
2.249,7.608,-2
2.385,1.105,1
2.652,4.526,-2
1.833,1.206,0
2.290,1.206,0
2.682,1.585,1
2.353,1.396,1
2.433,1.360,0
2.694,1.248,1
2.868,7.541,-2
2.835,1.263,1
2.611,0.918,0
2.861,7.881,-2
2.646,1.268,1
2.112,4.638,-2
2.674,0.914,0
2.721,1.187,1
2.284,1.861,1
1.652,1.918,1
1.983,1.382,0
3.093,1.214,0
2.265,4.284,-4
2.500,1.446,1
2.623,3.148,0
2.367,1.227,1
2.615,6.001,-2
2.301,1.768,1
2.868,1.191,0
2.901,2.184,1
2.763,8.324,-4
2.758,1.147,1
1.327,1.799,1
2.772,6.596,-2
2.565,1.387,1
2.442,3.328,-2
2.609,1.291,1
2.930,12.243,-2
2.280,1.356,1
2.620,1.112,0
2.342,1.016,1
2.671,0.958,1
1.862,2.417,-4
2.489,5.867,-2
2.638,0.946,0
2.684,1.213,1
2.918,2.589,1
1.794,1.330,0
2.186,1.001,0
2.322,9.445,-2
2.143,1.909,1
1.205,1.006,1
2.574,1.434,1
2.648,2.356,1
2.568,11.317,-2
2.385,0.978,0
2.548,7.093,-2
3.188,3.759,-2
1.833,1.150,0
2.757,1.674,1
2.238,4.010,-4
2.665,4.703,-2
2.279,1.130,1
2.536,3.454,-2
2.276,1.598,1
2.250,1.486,1
2.977,6.487,-2
1.789,1.300,1
2.127,6.496,-2
1.885,1.421,0
2.640,6.112,0
2.505,1.042,1
2.456,6.353,-2
2.774,5.121,-2
2.725,4.749,-2
1.724,1.621,1
2.165,1.115,1
2.795,1.005,1
2.583,1.568,1
2.536,0.901,0
2.750,1.258,0
2.869,4.843,-2
2.163,1.259,1
2.947,6.263,-2
2.226,2.078,0
2.803,3.668,-2
2.634,5.279,-4
2.383,3.049,-2
2.155,1.138,1
2.849,1.761,0
2.759,1.509,1
1.536,1.313,1
2.582,6.574,-4
2.074,1.366,1
2.221,0.948,0
2.671,11.525,-2
2.227,1.362,1
2.394,0.848,0
2.402,2.197,1
2.506,10.200,-2
2.611,10.039,-2
2.192,2.995,-2
1.978,2.944,1
2.448,7.064,-2
2.356,1.080,1
2.783,1.479,1
2.152,1.948,1
2.790,1.337,1
2.332,1.174,1
2.900,3.700,0
2.917,1.263,1
2.483,1.080,1
3.123,14.562,-2
2.552,1.551,1
1.539,1.334,1
2.663,2.649,1
2.346,4.654,-2
2.614,1.729,0
2.542,1.566,1
2.059,1.832,1
2.171,1.107,0
2.642,1.458,1
2.241,2.019,0
2.715,1.775,1
2.509,4.172,-2
1.999,1.435,1
2.222,1.568,1
2.437,6.687,-2
2.505,0.938,0
2.731,7.863,-2
2.834,1.207,1
2.706,1.111,1
2.532,1.169,1
2.518,1.954,1
2.892,1.904,1
2.362,5.950,-2
2.026,1.367,1
2.408,1.329,1
2.912,6.101,-2
2.164,17.358,-3
2.781,3.691,1
1.939,1.943,1
2.450,0.795,0
2.766,4.665,-2
2.886,1.036,1
2.731,1.056,0
2.364,1.781,0
2.549,1.137,0
2.987,11.382,-2
2.588,5.792,-2
1.991,1.433,0
2.443,1.332,1
2.418,1.038,0
2.411,1.286,1
2.756,6.051,-2
2.518,8.079,-2
2.788,4.130,-4
3.009,2.545,-2
2.237,1.430,1
2.473,1.189,1
2.343,8.091,-4
2.179,1.204,0
2.372,2.769,-4
2.439,7.157,-4
2.976,1.029,0
2.651,1.831,1
2.075,1.499,1
2.583,1.212,1
2.775,6.637,-2
2.564,5.964,-2
3.050,1.914,1
2.062,1.203,0
3.041,1.893,1
2.235,0.983,1
2.680,1.087,1
2.263,0.964,0
3.129,1.561,1
2.643,4.593,-2
2.613,1.037,0
1.641,1.855,1
2.941,9.787,-2
1.870,2.516,-4
2.523,5.967,0
2.254,1.058,0
2.224,1.129,1
2.120,5.686,-4
2.599,7.619,-4
2.495,1.414,1
2.098,1.456,0
2.829,1.107,1
2.692,1.434,1
2.600,1.161,1
1.606,4.008,-2
2.022,1.472,1
2.227,1.089,1
2.606,1.730,1
2.777,1.778,1
2.746,2.479,-2
2.404,1.488,0
1.848,1.664,1
1.526,1.855,1
2.891,1.720,1
2.240,1.282,1
1.754,6.748,-4
1.796,2.556,1
2.647,3.828,-2
1.500,2.053,1
2.398,1.217,1
2.543,1.051,0
1.490,1.425,1
1.935,1.033,0
2.342,1.585,0
2.017,2.628,1
2.412,1.479,1
1.935,1.722,1
2.626,1.642,1
2.673,12.513,-2
2.675,1.152,1
2.321,1.113,1
2.530,1.413,1
2.167,1.377,1
2.542,1.316,1
2.373,1.627,0
2.678,1.628,1
2.816,0.980,0
2.837,5.514,1
2.003,2.155,1
2.992,12.555,-2
2.357,6.817,-2
2.856,3.152,1
2.787,1.246,0
2.656,2.243,-2
2.588,4.686,-2
1.727,0.819,0
2.221,1.311,1
2.177,1.623,1
2.788,1.016,1
2.540,1.235,1
1.526,1.257,0
2.844,1.386,1
2.773,2.424,0
2.087,8.867,-4
2.683,1.230,1
2.227,3.671,-4
2.338,2.781,1
2.949,9.001,-2
1.855,1.735,1
2.292,1.128,0
2.700,1.325,1
1.494,1.520,0
2.172,1.416,0
2.097,2.311,1
2.294,2.510,-4
2.221,1.467,0
1.964,1.225,0
2.293,4.037,-4
2.814,1.640,1
2.745,6.852,-4
2.679,3.583,-2
2.451,3.344,1
2.785,1.885,1
2.690,2.450,0
2.988,1.253,0
2.396,1.140,0
2.864,10.449,-2
3.062,2.450,1
2.528,1.064,0
2.271,1.513,1
2.419,4.263,-4
1.961,1.546,1
2.974,1.725,1
2.480,1.293,1
2.733,1.501,0
2.285,1.025,0
3.077,2.040,1
2.887,18.974,-2
3.133,1.354,0
2.794,5.459,-4
2.217,1.332,1
1.763,1.028,1
2.655,1.195,1
2.605,20.315,-3
2.782,5.428,-2
2.236,1.167,1
2.234,1.794,1
2.454,0.903,1
2.294,1.413,1
2.810,9.871,1
2.490,1.129,1
2.169,1.122,0
2.191,0.910,0
1.938,1.298,0
2.452,1.099,1
2.110,1.022,0
2.070,2.033,1
2.827,8.398,-2
2.477,0.951,1
2.406,1.560,1
2.005,1.524,1
2.262,1.047,1
2.887,1.127,0
2.656,1.154,1
2.729,21.744,-3
2.767,4.659,-2
2.518,1.417,1
2.754,2.485,1
2.640,7.511,-2
2.503,3.670,-2
1.975,1.188,1
2.761,1.535,1
2.287,7.034,-4
2.197,1.787,1
2.469,9.853,-2
2.216,1.659,1
3.055,2.613,1
2.648,2.617,-4
2.674,11.463,-2
2.750,4.056,-2
2.867,1.742,1
2.500,9.647,-2
2.181,1.308,0
2.326,1.149,1
2.651,21.208,-3
2.705,8.988,0
2.163,1.230,1
3.104,3.347,1
2.322,1.569,0
2.148,3.530,-4
2.475,1.304,1
2.663,1.225,1
2.093,6.998,-4
1.425,2.145,1
2.127,1.549,1
2.608,6.435,-2
2.403,1.523,1
2.815,1.405,1
2.093,1.509,1
2.965,3.639,-2
2.672,2.421,0
2.524,3.443,-2
2.581,1.208,1
1.739,1.183,1
2.326,1.465,1
2.007,1.519,1
2.671,7.211,-2
2.402,4.443,-4
2.376,1.203,1
2.680,6.440,-2
2.806,6.936,-2
2.251,3.136,0
2.617,1.096,1
2.868,1.666,1
2.613,5.638,-2
1.938,1.540,1
1.482,2.097,1
2.965,7.099,-2
2.148,2.012,1
2.241,1.059,1
2.006,8.853,0
2.965,1.274,1
2.156,1.783,1
2.976,5.946,-2
2.862,1.430,1
2.445,1.116,1
2.826,1.420,1
2.589,1.302,0
2.959,5.270,0
2.790,4.777,-2
2.672,1.547,1
2.373,1.097,1
2.197,0.981,0
2.700,2.032,1
2.295,1.127,1
3.146,1.575,1
2.482,6.945,1
2.353,1.704,1
2.412,6.033,-2
2.358,4.208,-4
2.628,1.200,1
2.375,1.588,1
2.423,1.601,1
3.107,1.676,1
2.368,1.171,0
2.281,1.248,1
2.799,5.533,-2
2.231,1.071,0
2.700,0.964,0
2.677,1.171,1
2.870,1.556,1
2.612,1.515,1
2.772,1.174,1
2.350,1.837,1
2.654,1.054,1
2.721,1.351,0
2.571,1.047,0
2.547,1.079,1
2.924,1.123,1
2.809,1.010,1
2.648,1.066,0
2.921,8.627,-2
1.829,1.811,1
2.792,12.424,-2
2.810,1.611,0
2.393,3.440,-4
2.528,1.278,0
1.896,1.638,1
2.694,11.721,-2
2.540,11.057,-2
2.914,1.110,0
1.389,1.355,1
2.511,1.256,1
1.952,2.034,1
2.917,7.049,-2
2.747,1.139,1
1.730,6.891,-4
2.714,10.172,-2
2.390,7.869,-2
3.055,1.503,1
2.971,4.175,1
2.568,1.037,1
2.458,1.747,1
2.440,3.533,-4
2.882,2.092,0
2.630,1.010,0
2.787,14.872,-2
2.914,2.018,1
2.919,1.102,1
2.865,8.290,-2
2.221,2.195,1
2.855,1.240,1
2.103,2.526,0
2.553,9.137,-2
1.423,0.932,0
2.488,4.081,-4
2.969,4.932,-2
2.514,24.269,-3
2.344,1.536,1
2.089,8.123,-2
2.719,1.240,1
1.916,1.241,0
2.319,21.583,-3
2.134,0.862,1
2.991,8.265,-2
2.185,1.181,0
2.265,1.523,1
2.699,8.335,-2
2.130,1.029,1
2.839,1.388,1
2.242,1.122,1
2.484,1.464,1
3.001,10.497,-2
2.473,1.411,0
2.544,7.509,-2
2.115,7.982,-2
2.592,1.976,0
2.512,1.229,1
2.754,1.225,1
1.565,1.621,0
2.671,1.470,1
2.745,10.894,-2
2.849,1.250,0
1.841,3.309,1
1.930,2.460,-4
2.687,1.014,0
2.201,1.082,0
2.703,5.113,-2
2.321,1.354,0
1.968,1.280,0
2.392,1.318,0
2.356,1.568,0
2.461,1.125,0
2.484,0.794,0
1.864,1.167,1
2.506,1.544,1
1.543,1.386,1
2.822,3.651,-2
2.248,1.401,0
2.543,5.484,1
2.809,1.702,1
1.932,5.237,-2
2.854,1.824,0
2.309,2.616,-2
1.924,0.883,1
2.547,1.197,1
2.311,10.403,0
2.505,1.329,1
2.880,15.929,-2
2.230,0.930,1
2.780,1.440,1
2.565,1.465,1
2.404,1.808,1
2.608,1.178,0
2.776,2.050,1
2.802,2.795,-4
1.545,5.524,0
2.607,3.963,-2
2.042,1.640,1
2.454,4.054,0
2.841,1.290,0
2.391,1.174,1
2.218,1.991,1
2.379,1.534,1
1.449,5.490,1
2.924,14.758,-2
2.867,7.925,-2
2.986,7.797,-2
2.936,25.258,-3
2.654,1.042,1
2.677,5.085,-2
2.638,1.318,0
2.557,1.320,1
2.291,1.490,1
2.288,1.124,1
3.002,2.553,1
2.692,4.345,-2
2.493,1.771,1
2.782,3.494,1
2.215,2.217,1
2.953,1.097,1
2.765,0.904,0
2.349,1.440,1
2.452,2.042,1
2.680,2.298,1
2.973,10.763,-2
2.878,1.205,1
2.493,1.189,1
2.855,0.963,0
2.340,1.452,1
2.871,6.445,1
2.708,3.382,-2
2.922,2.943,-4
2.254,0.900,0
2.732,3.536,1
2.898,0.988,0
2.873,1.526,1
2.645,11.518,-2
2.436,1.446,1
2.753,6.167,-2
2.020,3.584,-4
3.039,1.273,1
3.041,1.178,1
2.543,1.423,1
2.629,1.116,1
2.339,1.437,0
2.105,1.006,0
2.270,1.307,1
2.426,1.112,1
2.133,1.584,1
2.728,1.235,1
2.911,1.232,0
2.958,13.491,-2
2.273,2.240,1
2.197,1.159,0
1.674,4.051,-4
2.732,1.776,1
2.895,6.253,-2
2.696,7.248,-2
2.320,1.621,1
2.301,1.143,1
2.807,3.328,1
2.411,1.261,1
2.840,4.561,-2
2.809,1.313,1
1.920,4.437,-4
2.040,1.359,1
2.911,1.271,0
2.940,8.541,-2
2.864,1.561,1
2.819,1.556,1
2.845,8.210,-4
2.340,1.292,1
2.400,4.563,-4
2.382,3.671,0
2.913,3.506,-2
2.872,12.134,-4
2.737,1.155,1
2.874,7.285,-2
2.496,1.049,0
2.928,9.402,-2
2.879,1.021,1
2.200,1.028,0
2.532,1.219,1
2.806,12.056,-2
1.237,1.423,0
2.747,1.527,1
2.378,1.068,1
2.310,1.336,1
2.675,1.538,1
2.950,1.395,0
2.880,6.191,-2
2.896,1.334,1
2.925,1.349,1
2.916,1.203,0
2.927,5.123,-2
2.863,9.384,-2
2.900,2.206,1
2.667,2.525,1
2.674,1.388,1
3.137,1.730,1
2.769,13.615,1
2.414,1.196,1
2.773,7.169,-2
2.615,1.279,1
2.849,1.246,1
2.213,1.810,1
2.523,1.581,1
2.917,1.517,0
2.546,1.233,1
2.392,1.108,1
2.790,1.201,1
1.771,2.180,1
2.440,3.435,-4
2.654,6.046,-2
2.640,2.954,-2
2.201,1.599,0
2.689,6.859,-2
2.963,6.968,-2
2.837,4.120,-2
2.677,1.301,1
2.615,7.551,-2
2.978,1.192,0
2.674,1.298,1
2.160,1.036,0
2.660,4.990,-2
2.592,1.042,0
2.914,1.287,1
2.530,1.433,1
1.575,1.493,1
2.771,1.037,0
2.619,4.263,-4
2.780,1.536,1
2.309,3.399,1
2.446,1.310,1
2.725,5.848,-2
2.096,7.787,-2
2.798,6.138,1
2.513,4.151,-2
2.690,1.173,1
2.272,1.685,1
2.561,1.005,1
2.548,1.257,0
2.772,11.159,1
2.699,5.753,-2
2.668,1.227,1
2.207,2.083,1
3.151,1.369,1
2.537,2.401,1
2.468,1.329,1
1.457,3.894,1
2.883,8.725,-2
2.649,5.656,-2
2.821,6.962,-4
1.292,5.065,0
2.205,0.937,0
2.975,12.095,-2
2.939,4.559,1
1.206,1.651,1
1.541,2.490,1
2.674,3.324,-2
2.446,1.090,1
2.126,0.949,0
2.664,1.997,1
2.171,1.464,1
2.434,14.489,-2
2.741,1.684,1
2.461,1.258,1
2.634,1.274,1
3.056,1.184,1
2.244,0.891,0
2.585,6.926,-4
2.490,1.405,1
2.712,1.091,1
1.856,1.461,0
2.177,1.824,1
2.258,1.185,1
2.879,5.669,-2
2.600,0.967,0
2.892,7.745,-2
2.976,6.507,-4
2.351,1.236,1
2.179,1.296,1
2.238,5.700,-2
1.402,4.411,-4
2.120,0.983,1
2.299,1.834,1
2.953,15.432,-2
2.432,1.382,1
1.888,1.119,1
2.987,1.997,1
2.666,0.883,0
2.326,1.326,1
2.432,1.314,1
2.584,8.390,-2
2.511,7.553,1
2.906,1.273,0
2.960,4.947,-2
2.845,3.363,1
2.696,1.179,1
2.465,1.468,1
2.933,16.407,-2
2.895,6.494,-2
2.535,9.661,-4
2.033,1.726,1
2.746,1.577,1
2.239,1.352,1
2.469,1.733,0
2.424,1.214,0
2.480,1.225,1
2.186,1.579,1
2.776,4.920,1
2.289,1.368,0
1.856,3.951,0
2.782,6.396,-2
2.728,5.670,-2
2.291,1.919,1
2.718,1.053,1
3.099,1.745,0
2.901,1.254,1
2.249,1.260,1
3.012,3.377,-2
1.713,1.439,1
2.901,12.724,-4
2.641,1.242,0
2.423,7.801,-2
2.562,19.901,-3
2.638,1.239,0
1.636,0.885,1
2.727,4.229,-2
2.080,1.666,1
2.450,1.166,1
2.650,1.231,0
2.695,1.551,1
2.834,1.440,1
2.158,1.662,1
2.047,2.268,1
2.826,1.218,1
2.522,1.200,1
2.070,1.080,0
2.748,1.747,1
2.992,10.191,-2
2.806,5.022,-4
2.738,1.133,1
2.369,1.111,1
2.747,1.718,0
2.640,14.842,-2
2.969,1.190,1
2.801,1.627,1
2.277,1.288,1
1.756,1.222,0
2.631,1.500,0
2.287,1.726,1
2.931,10.415,-2
2.265,1.234,0
2.330,0.963,0
2.526,1.619,1
2.476,5.343,-2
2.955,1.309,1
2.613,4.068,-4
2.309,2.880,-4
1.903,1.765,1
2.473,1.001,0
2.145,2.166,1
2.882,13.995,1
2.442,1.102,0
2.441,1.494,1
2.970,1.756,1
2.440,1.434,1
2.406,25.345,1
2.253,1.538,1
2.846,1.839,0
2.709,1.034,1
2.076,0.917,0
2.917,1.222,1
2.487,1.786,0
1.882,1.528,1
2.820,0.858,0
2.205,1.328,1
2.155,1.456,1
2.214,0.900,0
2.691,1.265,1
2.634,0.972,0
1.749,1.532,1
2.717,1.411,1
2.238,2.674,-4
2.484,2.140,1
2.786,1.182,1
2.492,1.166,1
2.921,9.671,-2
2.365,1.245,0
2.426,5.355,-4
2.919,7.768,-2
2.651,1.262,1
2.605,1.298,0
2.178,1.295,1
2.954,1.203,0
2.152,1.322,0
1.861,1.359,1
2.855,13.364,-2
2.175,3.606,-4
2.661,1.334,1
2.855,1.096,0
2.432,1.159,0
2.507,1.046,1
2.908,7.991,-2
2.786,4.713,1
1.912,1.065,1
2.599,1.133,1
2.176,1.735,1
2.863,1.618,1
2.452,3.924,0
2.439,1.534,1
2.250,0.920,0
2.701,17.503,-2
2.838,1.305,1
2.394,1.270,1
1.888,18.153,-3
2.823,2.723,1
2.703,1.027,0
2.779,1.287,1
2.777,6.174,-2
3.035,1.265,1
1.833,2.372,1
2.810,0.832,0
2.812,4.920,1
2.695,3.130,-2
3.062,21.599,-3
3.043,8.356,-2
2.606,1.016,1
2.841,4.765,1
2.639,1.147,1
2.856,4.671,-2
1.607,1.620,1
2.575,0.931,0
2.243,8.788,-2
1.794,1.280,0
2.462,0.954,1
2.491,1.180,1
2.102,1.934,1
2.639,1.114,1
2.044,1.103,1
2.512,1.014,0
2.549,1.314,1
2.494,1.124,1
2.821,1.440,0
2.272,1.846,0
2.024,8.121,-2
2.222,1.364,1
2.364,1.579,0
2.664,5.711,-2
2.389,1.501,1
2.718,1.148,0
1.832,4.318,-4
2.295,0.895,1
2.594,5.818,-2
2.507,1.572,1
2.760,1.209,1
2.340,8.990,-4
2.861,1.424,0
2.883,1.183,1
2.683,1.365,1
2.584,1.175,1
2.733,1.271,1
0.900,1.867,1
2.181,3.304,-4
2.749,12.017,-2
2.233,1.499,1
2.141,1.337,1
2.798,1.389,1
2.249,1.187,1
2.381,6.863,-4
2.226,1.005,1
2.865,1.214,1
2.558,0.957,0
2.689,7.585,-2
2.189,1.275,1
2.871,1.700,1
2.882,3.772,-2
2.510,1.403,1
2.401,1.046,0
2.103,1.174,1
1.468,1.938,-4
2.552,1.248,0
2.657,1.554,1
2.687,3.727,-2
2.436,0.966,0
2.572,2.942,-4
2.562,1.571,0
2.667,1.106,0
2.376,10.293,-2
2.023,1.163,1
2.494,1.332,1
2.448,13.254,-4
2.684,1.616,1
2.686,3.978,-2
